"category","subcategory","name","url","feed_url","feed_error_attempt","alexa","image_capture_attempt","attempt_reset_count","image_hour","image_updated_at","status"
"News","TopNews","Fox News","http://www.foxnews.com/","http://feeds.feedburner.com/foxnews/latest","","206","","1","H","37 minutes ago","active"
"News","TopNews","BBC","http://www.bbc.com/","http://feeds.bbci.co.uk/news/rss.xml#","","133","","2","H","55 minutes ago","active"
"News","TopNews","Yahoo News","http://news.yahoo.com/  ","","","650","","","H","Dec 21, 2015","inactive"
"News","TopNews","Washington Post","http://www.washingtonpost.com/","http://feeds.washingtonpost.com/rss/politics","","224","","3","H","56 minutes ago","active"
"News","Finance&Business","Bloomberg","http://www.bloomberg.com/ ","","","321","","1","H","55 minutes ago","active"
"News","TopNews","Associated Press","http://bigstory.ap.org/","","","2246","","","H","Jan 11, 2016","inactive"
"News","TopNews","World Politics Review","http://www.worldpoliticsreview.com/","","","266699","","","H","Feb 6, 2018","problem"
"News","TopNews","National Journal","http://www.nationaljournal.com/","","","12185","","","H","Sep 17, 2016","inactive"
"News","TopNews","Time","http://www.time.com/time/ ","http://feeds.feedburner.com/time/topstories","","360","","3","H","55 minutes ago","active"
"News","TopNews","US News & World Report","http://www.usnews.com/ ","http://www.usnews.com/rss/usnews","1","1139","","","H","Dec 8, 2015","inactive"
"News","TopNews","Voice of America","http://www.voanews.com/ ","http://www.voanews.com/api/","","4524","","1","H","49 minutes ago","active"
"News","TopNews","Politico","http://www.politico.com/ ","http://www.politico.com/rss/politicopicks.xml","","1788","","1","H","3 minutes ago","active"
"News","TopNews","Debka","http://www.debka.com/ ","http://www.debka.com/feeds/latest/","195","20594","","8","D","22 hours ago","active"
"News","TopNews","Agence France Press","http://www.afp.com/en/news/","","","22185","","","H","Dec 8, 2015","inactive"
"Ideas","Ideas","The Conversation","https://theconversation.com/us ","https://theconversation.com/articles.atom?language=en","494","10360","","","D","15 hours ago","active"
"News","TopNews","Drudge Report","http://drudgereport.com/ ","","","648","","","D","Dec 7, 2015","inactive"
"Ideas","Specialized","Defense News","http://www.defensenews.com/","http://rssfeeds.defensenews.com/defensenews/home","354","38479","","","D","19 hours ago","active"
"News","Magazines","Wired","http://www.wired.com/ ","http://www.wired.com/feed/","","679","","","D","13 hours ago","active"
"News","Magazines","Venture Beat","http://www.venturebeat.com/ ","http://feeds.feedburner.com/venturebeat/SZYF ","","2085","","","D","Nov 4, 2017","problem"
"News","Magazines","Mother Jones","http://www.motherjones.com/ ","http://www.motherjones.com/rss/blogs_and_articles/feed","","3481","","","D","14 hours ago","active"
"News","Magazines","Economist","http://www.economist.com/ ","http://www.economist.com/sections/international/rss.xml","","1612","","","D","12 hours ago","active"
"News","Magazines","Genteleman's Quarterly","http://www.gq.com/","","","4090","","","D","Dec 8, 2015","inactive"
"Ideas","Ideas","Paris Review","http://www.theparisreview.org/blog/","http://www.theparisreview.org/blog/feed/","","30875","","","D","10 hours ago","active"
"News","Magazines","New Yorker","http://www.newyorker.com/ ","http://www.newyorker.com/feed/everything","","1692","","1","D","12 hours ago","active"
"News","Magazines","Vanity Fair Hive News","http://www.vanityfair.com/news","","","2572","","","D","18 hours ago","active"
"News","Magazines","Entrepreneur","http://www.entrepreneur.com/ ","https://www.entrepreneur.com/latest.rss","","884","","","D","14 hours ago","active"
"News","Magazines","CFO","http://www.cfo.com","https://www.entrepreneur.com/latest.rss","","81456","","","D","Sep 24, 2017","problem"
"News","Magazines","CIO","http://www.cio.com/ ","http://www.cio.com/index.rss","","8041","","","D","13 hours ago","active"
"News","Magazines","Commentary","https://www.commentarymagazine.com/blog/","https://www.commentarymagazine.com/feed/","","53696","","","D","17 hours ago","active"
"News","Magazines","The Nation","https://www.thenation.com/subject/world/","http://www.thenation.com/feed/?post_type=article","","12985","","","D","17 hours ago","active"
"News","Magazines","Variety","http://variety.com/","","","1762","","","D","13 hours ago","active"
"News","Magazines","Prospect Magazine","http://www.prospectmagazine.co.uk/","http://prospect.org/rss.xml","233","183302","","","D","17 hours ago","active"
"News","TopNews","National Interest","http://nationalinterest.org/ ","http://nationalinterest.org/feed","","11100","","","D","14 hours ago","active"
"News","Magazines","The New Republic","https://newrepublic.com/","","","26263","","","D","16 hours ago","active"
"News","Magazines","Readers Digest","http://www.rd.com/ ","http://www.rd.com/feed/","","7338","","","D","Oct 13, 2017","problem"
"Info","Services","Best Ezines","http://bestezines.com/ ","","","430690","","","N","","active"
"Info","Services","W3 Newspapers","http://www.w3newspapers.com/ ","","","15366","","","N","","active"
"News","Magazines","Harpers","http://harpers.org/","http://harpers.org/feed/","","95329","","","D","Aug 3, 2016","problem"
"News","Finance&Business","Money Magazine","http://time.com/money/  ","","","353","","","D","10 hours ago","active"
"News","Finance&Business","Yahoo Finance","http://finance.yahoo.com/ ","http://finance.yahoo.com/news/rssindex/","14","550","","","H","Jul 13, 2016","problem"
"News","Finance&Business","Financial Times","http://www.ft.com/ ","http://www.ft.com/rss/home/europe","","1164","","1","H","Oct 22, 2017","problem"
"News","Finance&Business","Fortune","http://fortune.com/ ","","","1491","","","D","17 hours ago","active"
"News","Finance&Business","Forbes","http://www.forbes.com/","","","165","","","D","Oct 13, 2017","problem"
"News","Finance&Business","Kiplinger","http://www.kiplinger.com/","","","9713","","","D","Dec 7, 2015","inactive"
"News","Finance&Business","Investors Business Daily","https://www.investors.com/news/","http://feeds2.feedburner.com/BusinessRss","","10484","","","D","4 days ago","problem"
"News","Finance&Business","Global Finance","https://www.gfmag.com/ ","","","133487","","","D","Dec 8, 2015","inactive"
"News","Finance&Business","Project Syndicate","http://www.project-syndicate.org/ ","","","27281","","","D","Mar 23, 2016","inactive"
"News","Finance&Business","The Street","http://www.thestreet.com/ ","","","2115","","","H","Dec 8, 2015","inactive"
"News","Finance&Business","Fiscal Times","http://www.thefiscaltimes.com/ ","http://www.thefiscaltimes.com/feeds/articles/all/rss.xml","","19261","","","D","10 hours ago","active"
"News","Finance&Business","Motley Fool","http://www.fool.com/  ","","","1365","","","D","12 hours ago","active"
"News","Finance&Business","Financialist","http://www.thefinancialist.com/ ","","","135721","","","D","Oct 27, 2015","inactive"
"News","Finance&Business","Economonitor","http://www.economonitor.com/","http://www.economonitor.com/feed/","","235176","","","D","Sep 28, 2017","problem"
"News","Finance&Business","Middle Market","http://www.themiddlemarket.com/ ","","","295449","","","D","Dec 8, 2015","inactive"
"News","Sports","Fox Sports","http://www.foxsports.com/","","","1495","","","H","Dec 8, 2015","inactive"
"News","Sports","SB Nation","http://www.sbnation.com/","http://www.sbnation.com/rss/current","","808","","","D","Dec 7, 2015","inactive"
"News","Sports","Sports Illustrated","http://www.si.com/ ","","","1134","","","H","Dec 8, 2015","inactive"
"Ideas","Specialized","Golf Magazine","http://www.golf.com/","","","13859","","","D","Oct 2, 2017","problem"
"News","Sports","Bleacher Report","http://bleacherreport.com/","http://bleacherreport.com/articles/feed","","336","","","H","Jul 12, 2016","problem"
"News","Sports","Deadspin","http://deadspin.com/","","","968","","","D","","inactive"
"News","Sports","Sporting News","http://www.sportingnews.com/","http://www.sportingnews.com/rss","","5937","","","D","10 hours ago","active"
"News","Sports","Scout","http://www.scout.com/","http://rss.scout.com/rss.aspx?sid=143 ","","3298","","","D","Jul 4, 2016","problem"
"News","Sports","Fansided","http://fansided.com/","","","11970","","","D","12 hours ago","active"
"News","Sports","Yahoo Sports","http://sports.yahoo.com/","","","550","","","H","Dec 8, 2015","inactive"
"News","Sports","Rant Sports","http://www.rantsports.com/","","","45825","","","D","Dec 8, 2015","inactive"
"News","Sports","Post Game","http://www.thepostgame.com/","","","13098","","","D","Oct 18, 2017","problem"
"Ideas","Specialized","Golf Digest","http://www.golfdigest.com/","","","12380","","","D","Jun 4, 2016","problem"
"News","TopNews","The Guardian","http://www.theguardian.com/ ","http://www.theguardian.com/international/rss","1","150","","1","H","52 minutes ago","active"
"News","World","Philipines Star","http://www.philstar.com/","http://www.philstar.com/rss/headlines","","6179","","","H","23 minutes ago","active"
"News","World","Nikkei Asian Review","http://asia.nikkei.com/  ","http://asia.nikkei.com/rss/feed/nar","","688","","1","H","19 minutes ago","active"
"Home","Medical","Web MD","http://www.webmd.com/ ","http://rssfeeds.webmd.com/rss/rss.aspx?RSSSource=RSS_PUBLIC","","295","","","D","12 hours ago","active"
"Home","Medical","Medical News Today","http://www.medicalnewstoday.com/ ","http://rss.medicalnewstoday.com/featurednews.xml","","6067","","","D","12 hours ago","active"
"Info","Health&Food","Medicine Net","http://www.medicinenet.com/ ","http://www.medicinenet.com/rss/dailyhealth.xml","","1632","","","N","Jun 23, 2016","active"
"Home","Medical","National Institute of Health","http://nih.gov/","","","216","","","D","Apr 16, 2016","problem"
"Info","Health&Food","Center for Disease Control","http://www.cdc.gov/  ","","","1942","","","W","","inactive"
"Info","Health&Food","Food & Drug Administration","http://www.fda.gov/  ","","","4713","","","M","Apr 16, 2016","active"
"Info","Health&Food","Health Grades","http://www.healthgrades.com/  ","","","2425","","","N","","active"
"Home","Medical","Medical Express","http://medicalxpress.com/","http://medicalxpress.com/rss-feed/","191","21777","","","D","17 hours ago","active"
"Home","Medical","British Medical Journal","http://www.bmj.com/thebmj  ","http://feeds.bmj.com/bmj/recent","","8824","","","D","16 hours ago","active"
"Home","Health","Daily Health Post","http://dailyhealthpost.com/  ","http://dailyhealthpost.com/feed/","","113782","","2","D","Dec 21, 2017","problem"
"Home","Health","Live Strong","http://www.livestrong.com/  ","http://www.livestrong.com/api/podcast/","","935","","","D","Oct 18, 2017","problem"
"Home","Health","Natural News","http://www.naturalnews.com/  ","http://www.naturalnews.com/rss.xml","","4339","","","D","Oct 12, 2017","problem"
"Home","Health","The Health Journals","http://www.thehealthjournals.com/  ","http://www.thehealthjournals.com/feed/","","742254","","","D","17 hours ago","active"
"Home","Health","Health Central","http://www.healthcentral.com/  ","http://www.healthcentral.com/ibd/c/2623/rss/","1","18836","","","D","Jul 14, 2016","problem"
"Info","Health&Food","SENS","http://www.sens.org/  ","","","449261","","","W","4 days ago","active"
"Home","Health","Mother Nature Network","http://www.mnn.com/  ","http://www.mnn.com/rss/all-mnn-content","","6021","","","D","Sep 25, 2017","problem"
"Home","Health","Migraine","http://migraine.com/","","","150103","","","D","","inactive"
"Home","Health","Mercola","http://www.mercola.com/ ","http://www.drmercola.com/feed/","","2056","","","D","15 hours ago","active"
"Home","Health","Mind Body Green","http://www.mindbodygreen.com/","http://www.mindbodygreen.com/rss/feed.xml","","3271","","","D","Nov 2, 2017","problem"
"Home","Health","Tree Hugger","http://www.treehugger.com/","http://www.treehugger.com/feeds/latest/","","6909","","","D","Sep 25, 2017","problem"
"Info","Health&Food","Spark People","http://www.sparkpeople.com/ ","","","2588","","","M","Apr 10, 2016","active"
"Home","Health","Health Line","http://www.healthline.com/","http://www.healthline.com/rss/health-news","","2023","","","D","Aug 30, 2017","problem"
"Home","Health","Pain Science","https://www.painscience.com/","","","111605","","","D","","inactive"
"Info","Health&Food","Steady Health","http://www.steadyhealth.com/","","","15693","","","W","3 days ago","active"
"Home","Health","Bicycling","http://www.bicycling.com/","","","13427","","","D","Sep 24, 2017","problem"
"Home","Health","Health","http://www.health.com/news","http://www.health.com/mind-body/feed","","1874","","1","D","15 hours ago","active"
"Home","Food","Food Network","http://www.foodnetwork.com/  ","","","747","","","D","Oct 20, 2017","problem"
"Info","Health&Food","Epicurious","http://www.epicurious.com/  ","","","2594","","","N","","active"
"Home","Food","Lucky Peach","http://luckypeach.com/","http://luckypeach.com/feed/","22","47103","","","D","Sep 17, 2017","problem"
"Home","Food","First We Feast","http://firstwefeast.com/","http://firstwefeast.com/feeds/generator/e/n/1.rss","","29107","","","D","Sep 27, 2017","problem"
"Info","Health&Food","Cooking Channel","http://www.cookingchanneltv.com/  ","","","16308","","","N","Jul 6, 2016","active"
"Home","Food","Chow Hound","http://www.chowhound.com/","http://www.chowhound.com/latest.xml","","4348","","","D","Sep 27, 2017","problem"
"Home","Food","Cooking Light","http://www.cookinglight.com/  ","","","4775","","","D","Oct 10, 2017","problem"
"Home","Food","Taste of Home","http://www.tasteofhome.com/  ","","","3350","","","D","Dec 8, 2015","inactive"
"Home","Food","Summer Tomato","http://summertomato.com/  ","","","136378","","","D","Nov 15, 2015","inactive"
"Home","Food","Happy Cow","http://www.happycow.net/ ","http://www.happycow.net/blog/?feed=rss2","","33381","","","D","May 26, 2016","problem"
"Home","Food","Delish","http://www.delish.com/  ","","","14487","","","D","Sep 16, 2017","problem"
"Home","Food","Bonappetit","http://www.bonappetit.com/  ","http://www.bonappetit.com/rss2","","4757","","","D","9 hours ago","active"
"Home","Food","Foodie","http://www.foodie.com/  ","","","826114","","","D","Jun 12, 2016","problem"
"Home","Food","Food & Wine","http://www.foodandwine.com/  ","http://www.foodandwine.com/feeds/latest_articles","270","5643","","","D","11 hours ago","active"
"Info","Health&Food","Master Chef  ","http://www.fox.com/masterchef/  ","","","6119","","","W","3 days ago","active"
"Home","Food","Gourmet Sleuth","http://www.gourmetsleuth.com/","","","108178","","","D","18 hours ago","active"
"Info","Health&Food","Yummly","http://www.yummly.com/","","","2879","","","W","3 days ago","active"
"Home","Food","Grub Street","http://www.grubstreet.com/","http://www.grubstreet.com/feeds/grubstreet-national.xml","","18372","","","D","Oct 8, 2017","problem"
"Info","Health&Food","My Fridge Food","http://myfridgefood.com/","","","40580","","","N","","active"
"Info","Health&Food","Eater","http://www.eater.com/","","","3062","","","N","","active"
"Info","Health&Food","Americas Test Kitchen","http://www.americastestkitchen.com/","","","20465","","","N","Jun 4, 2016","active"
"Home","Food","Food52","http://food52.com/","","","5011","","","D","Dec 7, 2015","inactive"
"Info","Health&Food","Beyond Meat","https://beyondmeat.com/","","","188668","","","W","3 days ago","active"
"Home","Food","Eating Well","http://www.eatingwell.com/","http://feeds.feedburner.com/EatingwellBlogs-AllBlogPosts?format=xml","","5806","","","D","Oct 17, 2017","problem"
"Info","Health&Food","Reboot With Joe","http://www.rebootwithjoe.com/","","","36100","","","W","2 days ago","active"
"Info","Health&Food","Calorie Restriction Society","http://www.crsociety.org/  ","","","1893221","","","N","","active"
"Info","Health&Food","Calorie King","http://www.calorieking.com/  ","","","13956","","","W","2 days ago","active"
"Info","Health&Food","Paleodiet","http://thepaleodiet.com/","","","56064","","","W","3 days ago","active"
"Info","Health&Food","Diet","http://diet.com/ ","","","189054","","","N","Apr 12, 2016","active"
"News","Tech","This Week In Tech","http://twit.tv/","","","16946","","","D","","inactive"
"Ideas","Tech","CNET","http://www.cnet.com/","","","154","","","D","13 hours ago","active"
"Ideas","Tech","Engadget","http://www.engadget.com/","http://www.engadget.com/rss.xml","","314","","","D","17 hours ago","active"
"Ideas","Tech","Techmeme","http://www.techmeme.com/","http://www.techmeme.com/feed.xml","","13088","","","D","Dec 19, 2017","problem"
"News","Tech","ZDNET","http://www.zdnet.com/","http://www.zdnet.com/news/rss.xml","2","1642","","","D","Sep 15, 2016","problem"
"News","Tech","Techcrunch","http://techcrunch.com/","","","441","","","D","Sep 19, 2016","problem"
"Ideas","Tech","PC World","http://www.pcworld.com/","http://www.pcworld.com/index.rss","","1319","","","D","20 hours ago","active"
"News","Tech","Eweek","http://www.eweek.com/","http://www.eweek.com/rss.xml","","24106","","","D","Sep 24, 2017","problem"
"News","Tech","Geek   ","http://www.geek.com/","http://www.geek.com/feed/","","6326","","","D","Sep 24, 2017","problem"
"Ideas","Tech","The Verge","https://www.theverge.com/tech","http://www.theverge.com/rss/full.xml","440","443","","2","D","10 hours ago","active"
"Ideas","Tech","Geek Wire","http://www.geekwire.com/","http://www.geekwire.com/feed/","","12059","","","D","15 hours ago","active"
"News","Tech","Memeburn","http://memeburn.com/","http://memeburn.com/feed/","","60318","","","D","Dec 21, 2015","inactive"
"News","Tech","Gigaom","http://gigaom.com/","https://gigaom.com/feed/","","9648","","","D","Dec 7, 2015","inactive"
"News","Tech","Gizmodo","http://gizmodo.com/","","","408","","","D","","inactive"
"Ideas","Tech","Recode","https://www.recode.net/trending","http://www.recode.net/rss/index.xml","291","5074","","1","D","Nov 5, 2017","problem"
"Ideas","Tech","Toptech News","http://www.toptechnews.com/","http://www.toptechnews.com/share/rss_feed.php","","213722","","","D","11 hours ago","active"
"News","Finance&Business","Fast Company","http://www.fastcompany.com/","http://www.fastcompany.com/rss.xml","","2510","","","D","9 hours ago","active"
"Ideas","Entertainment","Game Informer","http://www.gameinformer.com/","http://www.gameinformer.com/feeds/TopFiveRSS.aspx?p=home","","6409","","","D","Dec 18, 2017","problem"
"News","Tech","Dark Reading","http://www.darkreading.com/","http://www.darkreading.com/rss_simple.asp","","39933","","","D","Sep 24, 2017","problem"
"News","Tech","Torrent Freak","http://torrentfreak.com/","","","4130","","","D","","inactive"
"News","Tech","Ars Technica","http://arstechnica.com/","http://feeds.arstechnica.com/arstechnica/index/ ","","1277","","","D","Aug 16, 2016","problem"
"Ideas","Tech","Geek Time","http://www.geektime.com/","http://www.geektime.com/feed/","1","76339","","","D","Oct 21, 2017","problem"
"News","Tech","Gama Sutra","http://www.gamasutra.com/","http://feeds.feedburner.com/GamasutraFeatureArticles/ ","","10556","","","D","Oct 1, 2017","problem"
"Ideas","Tech","Enterprise Tech","http://www.enterprisetech.com/","http://www.enterprisetech.com/feed/","","223214","","","D","Oct 18, 2017","problem"
"News","Tech","Beet TV","http://www.beet.tv/","","","182786","","","D","Dec 8, 2015","inactive"
"News","Tech","Read Write","http://readwrite.com/","","","9705","","","D","Oct 13, 2017","problem"
"News","Tech","Apple Insider","http://appleinsider.com/","http://appleinsider.com/appleinsider.rss","","5332","","1","D","Oct 5, 2017","problem"
"News","Tech","The Next Web","http://thenextweb.com/","http://feeds2.feedburner.com/thenextweb ","","1423","","","D","Aug 3, 2016","problem"
"News","Tech","Social Times","http://www.adweek.com/socialtimes/","http://www.adweek.com/socialtimes/feed","152","8157453","","","N","Sep 30, 2017","problem"
"News","Tech","The Information","https://www.theinformation.com/","","","95437","","","D","","inactive"
"Ideas","Tech","Digital Trends","http://www.digitaltrends.com/","http://www.digitaltrends.com/feed/","","1048","","","H","49 minutes ago","active"
"Info","Courses","Code Academy","http://www.codecademy.com/","","","1588","","","N","","active"
"Info","Courses","Code School","https://www.codeschool.com/","","","5938","","","N","","active"
"Info","Courses","Team Treehouse","http://teamtreehouse.com/","","","3444","","","N","","active"
"Info","Courses","Home And Learn","http://www.homeandlearn.co.uk/","","","16785","","","N","","active"
"Info","Courses","Udemy","http://www.udemy.com/","","","675","","","N","","active"
"Info","Courses","Tutorials Point","http://www.tutorialspoint.com/","","","1031","","","N","","active"
"Info","Computers","Free Computer Books","http://freecomputerbooks.com/","","","106381","","","N","","active"
"Info","Computers","Free Tech Books","http://www.freetechbooks.com/","","","287128","","","N","","active"
"Info","Computers","Online Programming Books","http://www.onlineprogrammingbooks.com/","","","115690","","","N","","active"
"Info","Business","Web Monkey","http://www.webmonkey.com/","","","45977","","","N","","active"
"Info","Computers","The Site Wizard","http://www.thesitewizard.com/","","","10522","","","N","","active"
"Info","Computers","W3 Schools","http://w3schools.com/","","","201","","","N","","active"
"Info","Computers","Cyber Citi","http://www.cyberciti.biz/","","","2691","","","N","","active"
"Info","Computers","The Geek Stuff","http://www.thegeekstuff.com/","","","8399","","","W","1 day ago","active"
"Info","Computers","Computer History","http://www.computerhistory.org/","","","105176","","","W","1 day ago","active"
"Info","Computers","Echo Echo","http://www.echoecho.com/","","","19724","","","N","","active"
"Info","Computers","Yoda Learning","http://yodalearning.com/","","","600370","","","N","","active"
"Info","Computers","Develop PHP","http://www.developphp.com/","","","32520","","","N","","active"
"Info","Computers","Little Web Hut","http://www.littlewebhut.com/","","","199443","","","N","","active"
"Info","Courses","Comscore Videos","http://www.comscore.com/Insights/Videos","","","15284","","","N","","active"
"Info","Computers","Laracasts","https://laracasts.com/","","","7596","","","N","","active"
"Info","Computers","Major Geeks","http://www.majorgeeks.com/","","","8085","","","W","8 hours ago","active"
"Ideas","Advice","Addictive Tips","http://www.addictivetips.com/","http://www.addictivetips.com/feed/","","11117","","","D","Sep 17, 2016","problem"
"Ideas","Tech","Tech Republic","http://www.techrepublic.com/","http://www.techrepublic.com/mediafed/articles/latest","229","2107","","","D","19 hours ago","active"
"Ideas","Advice","Daily Blog Tips","http://www.dailyblogtips.com/","http://www.dailyblogtips.com/feed/","","25272","","","D","Sep 25, 2017","problem"
"Ideas","Advice","Search Engine Land","http://searchengineland.com/","http://feeds.searchengineland.com/searchengineland","","1169","","","D","19 hours ago","active"
"Info","Computers","Slash Dot","http://slashdot.org/","","","1672","","","M","Jan 20, 2016","active"
"Info","Computers","Stack Overflow","http://stackoverflow.com/","","","55","","","N","Nov 15, 2017","active"
"Ideas","Advice","Make Use Of","http://www.makeuseof.com/","http://feeds.feedburner.com/makeuseof","","1115","","3","D","16 hours ago","active"
"Info","Computers","Don't Track Us","http://donttrack.us","","","916580","","","N","","active"
"Ideas","Advice","The Wire Cutter","http://thewirecutter.com/","http://feeds.feedburner.com/TheWirecutter","","5755","","","D","18 hours ago","active"
"Ideas","Advice","How To Geek","http://www.howtogeek.com/","http://feeds.howtogeek.com/HowToGeek","","882","","","D","14 hours ago","active"
"Info","Computers","CSS Tricks","http://css-tricks.com/","","","2301","","","D","","inactive"
"Info","Computers","Kompozer","http://kompozer.net/","","","89524","","","N","","active"
"Info","Computers","Angular JS","https://angularjs.org/","","","3813","","","N","","active"
"Info","Computers","Team Viewer","http://www.teamviewer.com/","","","1851","","","N","","active"
"Info","Computers","Jquery","http://jquery.com/","","","1358","","","N","","active"
"Info","Computers","Node JS","http://nodejs.org/","","","7077","","","N","","active"
"Info","Computers","Express JS","http://expressjs.com/","","","23764","","","N","","active"
"Info","Computers","Backbone JS","http://backbonejs.org/","","","45597","","","N","","active"
"Info","Computers","Bootstrap","http://getbootstrap.com/","","","1200","","","N","","active"
"Info","Computers","Stencyl","http://www.stencyl.com/","","","61555","","","N","","active"
"Info","Computers","Chupamobile","http://www.chupamobile.com/","","","14842","","","N","","active"
"Info","Services","Flipboard","http://www.flipboard.com/","","","1780","","","N","","active"
"Info","Computers","Filezilla","http://filezilla-project.org/","","","6592","","","N","","active"
"Info","Computers","Notepad ++","http://notepad-plus-plus.org/","","","9501","","","N","","active"
"Info","Computers","Editpad Lite","http://www.editpadlite.com/","","","296144","","","N","","active"
"Info","Computers","Audacity","http://audacity.sourceforge.net/","","","264","","","N","","active"
"Info","Computers","Windows Movie Maker","http://windows.microsoft.com/en-US/windows/get-movie-maker-download","","","10503","","","N","","active"
"Info","Computers","Internet Download Manager","http://www.internetdownloadmanager.com/","","","1548","","","N","","active"
"Info","Computers","Internet Frog","http://www.internetfrog.com/","","","274362","","","N","","active"
"Info","Computers","Old Apps","http://www.oldapps.com","","","38100","","","N","","active"
"Info","Computers","Stykz","http://www.stykz.net/","","","871386","","","N","","active"
"Info","Computers","Neo4J","http://neo4j.com/","","","46449","","","N","","active"
"Info","Computers","Web Confs SEO Tools","http://www.webconfs.com/","","","8312","","","N","","active"
"Info","Computers","Axure","http://www.axure.com/","","","18422","","","N","","active"
"Info","Computers","Libre Office","http://www.libreoffice.org/","","","6755","","","N","","active"
"Info","Computers","Unreal Engine","https://www.unrealengine.com/","","","10798","","","N","","active"
"Info","Computers","Sublime Text","http://www.sublimetext.com/","","","7209","","","N","","active"
"Info","Computers","Appcelerator","http://www.appcelerator.com/","","","12418","","","N","","active"
"Info","Computers","Brackets Text Editor","http://brackets.io/","","","30391","","","N","","active"
"Info","Computers","Twinery","http://twinery.org/","","","156119","","","N","","active"
"Info","Computers","XAMPP","https://www.apachefriends.org/","","","13923","","","N","","active"
"Info","Computers","Stripe","https://stripe.com/","","","4250","","","N","","active"
"Info","Computers","K9 Web Protection","http://www.k9webprotection.com/","","","121798","","","N","","active"
"Info","Computers","Quixey","https://www.quixey.com/","","","86284","","","N","","active"
"Info","Computers","Duck Duck Go","https://duckduckgo.com/","","","476","","","N","","active"
"Info","Computers","Zoom US","http://zoom.us/","","","8813","","","N","","active"
"Info","Computers","Join Me","https://join.me/","","","4504","","","N","","active"
"Info","Services","Zendesk","http://www.zendesk.com/","","","360","","","N","","active"
"Info","Computers","Wufoo","http://www.wufoo.com/","","","2707","","","N","","active"
"Info","Computers","Virool","https://www.virool.com/","","","67751","","","N","","active"
"Info","Computers","Retrovo Shop","http://shop.retrevo.com/","","","70727","","","W","4 days ago","active"
"Info","Computers","Download.com","http://download.com","","","26535","","","N","","active"
"Info","Computers","Agilebits","https://agilebits.com/","","","13176","","","N","","active"
"Info","Computers","Audio Nautix","http://audionautix.com/","","","150865","","","N","","active"
"Info","Computers","User Testing","http://www.usertesting.com/","","","11128","","","N","","active"
"Info","Computers","Bitport","https://bitport.io/","","","163808","","","N","","active"
"Info","Computers","Prey ","https://preyproject.com/","","","61637","","","N","","active"
"Info","Computers","Asana","https://asana.com/","","","712","","","N","","active"
"Science","Magazines","Smithsonian","http://www.smithsonianmag.com/smart-news/","http://www.smithsonianmag.com/rss/articles","","5519","","","D","Sep 25, 2017","problem"
"Science","Magazines","National Geographic","http://www.nationalgeographic.com/latest-stories/","http://tvblogs.nationalgeographic.com/feed/","","1033","","","D","Dec 14, 2016","problem"
"Science","Magazines","Popular Mechanics","http://www.popularmechanics.com/","","","2591","","","D","19 hours ago","active"
"Science","Magazines","Scientific American","http://www.scientificamerican.com/","http://feeds.nature.com/scientificamerican/rss/current","","4355","","","D","14 hours ago","active"
"Science","Magazines","Quanta","https://www.quantamagazine.org/","https://www.quantamagazine.org/feed/","","74008","","","D","19 hours ago","active"
"Science","Magazines","Nature","http://www.nature.com/","http://feeds.nature.com/NatureNewsComment","","1929","","","D","Nov 20, 2017","problem"
"Science","Magazines","Popular Science","http://www.popsci.com/","http://www.popsci.com/rss.xml","","5220","","","D","15 hours ago","active"
"Science","Magazines","The Scientist","http://www.the-scientist.com/?","http://www.the-scientist.com/?rss.feed/","","63610","","","D","15 hours ago","active"
"Science","Magazines","Audubon","https://www.audubon.org/","","","33827","","","D","Dec 8, 2015","inactive"
"Science","Magazines","Symmetry","http://www.symmetrymagazine.org/","http://www.symmetrymagazine.org/feed","","184128","","","D","15 hours ago","active"
"Science","Magazines","Hakaima","http://www.hakaimagazine.com/","","","362452","","","D","Dec 8, 2015","inactive"
"Info","Education","National Academy of Sciences","http://www.pnas.org/","http://www.pnas.org/rss/mfr.xml","","13179","","","N","Oct 1, 2017","active"
"Science","Magazines","Cell","http://www.cell.com/","","","19436","","","D","","inactive"
"Science","News","Science News","http://www.sciencenews.org/","https://www.sciencenews.org/feeds/headlines.rss","","38040","","","D","16 hours ago","active"
"Science","News","New Scientist","http://www.newscientist.com/","","","9316","","","D","","inactive"
"Science","News","Live Science","http://www.livescience.com/","http://www.livescience.com/home/feed/site.xml","","2651","","","D","Nov 22, 2016","problem"
"Science","News","Science Daily","http://www.sciencedaily.com/","","","3499","","","D","Feb 12, 2016","inactive"
"Science","News","Sci-Tech Daily","http://scitechdaily.com/","http://feeds.feedburner.com/scitechdaily","","113029","","","D","18 hours ago","active"
"Science","News","Science-Agogo","http://scienceagogo.com/","","","850712","","","D","May 11, 2016","inactive"
"Science","News","Discovery News","http://news.discovery.com/","","","2955","","","D","Jun 3, 2016","problem"
"Science","News","Science Alert","http://www.sciencealert.com/","","","5004","","","D","18 hours ago","active"
"Science","News","Singularity Hub","http://singularityhub.com/","http://singularityhub.com/feed/","","27432","","","D","16 hours ago","active"
"Science","News","Real Clear Science","http://www.realclearscience.com/","http://www.realclearscience.com/index.xml","","48133","","","D","15 hours ago","active"
"Science","News","Phys.Org","http://phys.org/","http://phys.org/rss-feed/","190","5560","","","D","15 hours ago","active"
"Info","Education","Hubble Site","http://hubblesite.org/","","","49923","","","M","Apr 12, 2016","active"
